data_medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
01/06/19;0;887,4;13,8;27,7;21,5;15;64,3;37;5,3;1
02/06/19;0;888;13,3;28,3;22,4;15,3;58,4;38;6,4;1,8
03/06/19;0;889,7;14,8;27,5;20,8;15,7;70,3;41;9,1;1,6
04/06/19;8;890,8;15,3;24,9;20,1;16,1;74,7;53;6,4;2,2
05/06/19;0;890,8;12,4;23,9;18,4;13,9;69,7;46;8;2,8
06/06/19;0;890,4;13,1;24;18,4;13,8;72,8;51;8,4;2,8
07/06/19;0;890,6;11,6;23,1;17,8;12,9;67,9;48;8,7;2,7
08/06/19;0;890,4;11,4;25,2;18,3;11,3;66,5;39;7,6;2
09/06/19;0;890,8;11,8;25,1;19,1;12,5;64,8;39;7,6;2,2
10/06/19;0;891,2;11,3;24,7;19,3;14,6;61,2;41;9,1;3
11/06/19;0;891,1;11,8;25,1;18,5;11,6;67;41;8,3;2,4
12/06/19;0;890,7;13,4;25,1;19,3;14,5;69,8;45;10,3;3,1
13/06/19;0;891,2;13;25,4;19,7;15,6;68,1;34;10,1;3,2
14/06/19;0;891,7;13,4;24,6;20,1;17;66,2;48;9,5;3,2
15/06/19;0;891,3;13;23,8;18,9;15,3;69,2;52;9;3,1
16/06/19;0;892,1;11,6;24,2;19;15;63,2;40;8,2;2,9
17/06/19;0;891,4;10,7;24,1;18,6;12,7;62;39;8,2;2,5
18/06/19;0;890,4;11,4;26,7;19,6;14,6;61,1;34;8;2,1
19/06/19;0;891,1;11,9;27,2;19,5;12,6;65,2;33;5,9;1,5
20/06/19;0;891,6;11,2;26,2;19,8;12,8;60,5;32;7,5;2,1
21/06/19;0;892,7;10,6;24,3;19;15;59,3;39;11,3;3,3
22/06/19;0;893,9;9,7;23,5;17,9;12,8;60,5;37;9,9;3,1
23/06/19;0;892,5;10,7;24,6;18,5;13,6;61,9;39;8,5;2,6
24/06/19;0;889,7;11,6;25,1;19,2;13,6;62,9;37;8,2;2,3
25/06/19;0;888,2;11,8;26,1;19,4;13,9;63,9;34;10;1,8
26/06/19;0;889,1;9,9;26,9;21,1;15,2;52,9;26;7,8;1,8
27/06/19;0;889,9;9;26,5;20,3;13,3;50,3;30;8;2,2
28/06/19;0;890,1;10,3;25,2;20,3;14,9;54,3;34;10,8;3,1
29/06/19;0;889,9;11;23,8;18,6;15,1;62;45;7,8;2,8
30/06/19;0;889,9;12,4;25,4;19,2;13,1;67,2;38;8,2;2,3
01/07/19;0;889,4;10,4;26,2;19,2;12;60,1;29;7,6;1,5
02/07/19;0;886,4;8,6;26,6;19;11,2;55,9;23;8,2;1,7
03/07/19;0;886,1;8,2;26,5;18,9;13,1;52,5;26;10,4;1,8
04/07/19;0;886,9;7,9;28,1;19,7;12,8;49,5;26;8,8;2,2
05/07/19;0;889,2;10,2;28,4;20,6;13,3;54,3;31;10,1;2,2
06/07/19;0;890,3;13,5;23,6;18,8;16;73;48;8,5;2,7
07/07/19;0;890,7;6,2;23,5;16;8,9;53,7;33;6,8;2,4
08/07/19;0;891,9;9,3;24,8;17,5;12,4;59,2;41;8,5;2,8
09/07/19;0;892,4;9,1;23,8;18,3;13,4;57,6;30;8,6;2,8
10/07/19;0;891,9;6,2;24,3;17,1;9,5;51,8;24;7,9;2,5
11/07/19;0;889,7;6,3;26,5;17,6;8,5;51,2;26;6,7;2,1
12/07/19;0;889,2;8;26,8;19;10,6;52,4;29;7,3;1,9
13/07/19;0;889,7;7,4;27,1;20,2;11,8;47,2;24;6,5;1,9
14/07/19;0;889;5,5;28,3;20,3;11,6;41;20;6,7;1,8
15/07/19;0;888,4;5;27,9;19,4;11,5;43;19;5,7;1,2
16/07/19;0;888,6;6,1;28,9;20,6;12,7;41,7;22;9,3;1,5
17/07/19;0;890,2;10,3;27,2;20,5;15,2;54;31;7,3;2
18/07/19;0;891,3;11,7;25,5;19,4;14,8;63;39;9,6;3,1
19/07/19;0;892,4;9,6;23;18,1;13,8;58,9;36;8,9;3,6
20/07/19;0;891,7;8,2;22,3;16,8;12,1;58,3;40;9,7;3,5
21/07/19;0;890,7;9,1;23,6;18;12,7;56,9;39;9,4;3,1
22/07/19;0;891,1;9,6;24,1;18,9;14,8;56,2;35;9,8;3,6
23/07/19;0;891,2;9,7;24,5;18,8;14,3;57,4;29;10;3,7
24/07/19;0;891;11,7;24,6;18,9;14,9;64,5;43;8,5;3
25/07/19;0;890,9;11;25,6;18,7;11,9;66;30;8,5;2,4
26/07/19;0;891,8;10,1;25;18,5;12,4;60;34;9,2;2,8
27/07/19;0;892,6;7;23,2;17,9;11,7;50;31;10,9;3,2
28/07/19;0;891,1;8,1;24;18,9;12,3;50,2;33;10,9;3
29/07/19;0;890,3;9,3;25,9;19,5;11,3;54,4;30;7,5;2
30/07/19;0;890,2;9,3;26,6;20,8;15,5;49;31;6,8;2,4
31/07/19;0;889,2;8,8;28,4;21,2;14,5;48,2;25;7;1,7
01/08/19;0;888,3;6,8;28;21,9;13,9;39,8;23;8,2;2,4
02/08/19;0;889,1;7,2;29,2;21,1;13,3;43,6;21;6,8;1,6
03/08/19;0;889,4;7,7;28;21,1;14,2;44,4;26;6,3;1,5
04/08/19;0;890,4;8,9;27,9;20,8;13,3;50;25;8,8;2,6
05/08/19;0;892,6;11,4;25,4;19,5;15,5;61,3;35;12,3;4,2
06/08/19;0;893,9;12,4;21,8;18,4;14,9;69;55;12,3;4,3
07/08/19;0;894,3;11;25,2;18,7;14,2;64,5;33;10,5;3,5
08/08/19;0;893,5;8,6;26,4;19,9;12,4;50,6;25;9;2,9
09/08/19;0;892,2;11,1;26,5;20,4;15,8;56,7;32;9,9;2,4
10/08/19;0;892,1;10,9;27,7;21,2;14;54,3;28;8,5;2
11/08/19;0;891,6;10,7;27,6;22,3;15,4;49;31;9,3;2,5
12/08/19;0;890,6;7,4;27,9;22,9;17,6;38,2;23;8,4;2,6
13/08/19;0;890,2;6,7;28,2;21,8;13,5;40,1;24;10,8;2,5
14/08/19;0;890,6;5,7;26,9;20,8;13,2;39,5;22;11,7;3,1
15/08/19;0;892,1;7,8;25,2;19,9;14,3;46,5;32;12,3;4,2
16/08/19;0;892,2;9,5;24,8;19;13,3;56,2;34;10,8;3,9
17/08/19;0;890,5;8,6;25,1;19,8;15,2;50,1;29;9,6;3
18/08/19;0;889,9;8;29,3;21,6;13,1;43,9;23;6,9;2,1
19/08/19;0;889,2;6,9;29,3;23,5;17,3;36,7;22;6,5;1,5
20/08/19;0;889,6;5,7;30,1;23,7;16,6;33,3;19;7,5;1,8
21/08/19;0;890,2;6,6;29,9;23;15,1;36,5;21;7,7;1,9
22/08/19;0;890,2;8,3;29,7;22,4;14,3;43;20;7,8;2
23/08/19;0;890,2;8,7;29,7;23,1;16,6;41,8;21;6,9;1,9
24/08/19;0;890,3;7,3;28,9;22,2;15,9;40,1;21;8,4;2,4
25/08/19;0;890,8;7,7;29,3;23,1;18,3;38,5;20;8,8;3,1
26/08/19;0;891,3;8,9;26,9;21,5;15;46,1;28;9;3,3
27/08/19;0;891,4;8,8;27,2;21,1;15,5;47,3;27;9,9;3,3
28/08/19;0;890,3;8,8;27,6;21,5;16,1;45,9;27;8,8;2,8
29/08/19;0;889,1;8,9;28,5;22,1;16,9;44,1;28;7,3;2,8
30/08/19;0;889,1;8,6;29,2;22,6;16,7;42,3;26;7,5;2,4
31/08/19;0;888,6;8,5;30,7;24,5;18,6;37,7;24;8,3;2,3
01/09/19;0;887,3;7,2;31,8;24,7;16,4;34,5;19;7,1;2
02/09/19;0;886,8;6,2;31,8;23,9;16,4;34,2;18;6,8;1,5
03/09/19;0;888;6,8;32,3;26,3;19,4;30,3;18;7,9;2,9
04/09/19;0;889,3;4,2;32,1;26,1;20,7;26;11;8,9;3,2
05/09/19;0;890,1;3,2;32;25,1;16,3;26,3;11;11,8;3,4
06/09/19;0;890,6;5,7;29,4;23,9;18;32;19;11,3;4,2
07/09/19;0;892;12,1;27,8;22,4;17,4;53,6;35;10,1;4
08/09/19;0;892,1;11,6;29,3;23;17,6;51,1;27;11,7;3,4
09/09/19;0;890,5;9,5;30,5;24,1;18,4;42;22;9,3;2,7
10/09/19;0;889,4;6,5;31,5;25,3;17;31,6;17;9,8;2,4
11/09/19;0;888,1;5,1;32,3;25,6;16;29;12;7,6;2,4
12/09/19;0;887,8;3,4;32,9;26,1;16,4;25,2;13;8,3;2,3
13/09/19;0;888;2,3;33,3;26,9;17,2;21,7;12;9,6;2,8
14/09/19;0;888;3,5;32,4;25,7;18;25,5;14;10;3
15/09/19;0;888,3;6,3;30,5;24,2;18,4;33;17;10,1;3,3
16/09/19;0;888,1;5,9;31,5;24,8;19;31,3;16;10,6;3,4
17/09/19;0;886,8;5,6;31,5;24,6;15,3;32;14;8,4;2,2
18/09/19;0;885,1;3,2;32,7;25,6;18,1;24,7;13;7;2,1
19/09/19;0;884,9;1;33,7;26,2;18,1;20,9;11;9,5;2,1
20/09/19;null;null;null;null;null;null;21,3;13;7,7;null
21/09/19;0;886,3;5,7;34,9;27;19,3;27,5;14;7,9;1,8
22/09/19;0;886,9;7,2;33,3;27,4;20,9;28,9;20;8,5;2,5
23/09/19;0;888,9;8,4;29,8;25,2;20,2;34,7;25;11,8;4,3
24/09/19;0;890;11,4;29,7;23,4;17,4;48,9;30;10,6;3,8
25/09/19;0;888;10,1;30,1;24;20;42,9;27;8;2,5
26/09/19;4,6;887,9;15,8;24,5;19,8;17,4;79;50;9,6;2,2
27/09/19;2;887,4;15,6;26,6;20,8;17,1;73,7;48;7;1,8
28/09/19;0;887,3;15,2;29,1;22,4;16,7;65,8;38;7,3;1,9
29/09/19;3,6;886,3;15,7;31,5;23,8;18,7;63,6;33;8,2;1,9
30/09/19;0;885,9;15,2;30,7;23,4;18,2;64,5;31;8,5;2,2
01/10/19;0;885,5;13,1;31,2;24,8;17,4;51;29;8,8;2,6
02/10/19;0;886,1;9,4;32,8;25,8;19,2;37,8;19;7,6;2,2
03/10/19;0;886,5;8,5;33,3;25,9;19,5;36,3;17;7,9;1,7
04/10/19;0;886;7,4;32,8;26,4;19,1;30,8;18;9;2,4
05/10/19;0;885,6;13,3;32,2;24,4;19;52,1;27;10,4;2,1
06/10/19;0,8;886,2;14,6;29;22,8;18,6;60,8;33;7,6;2,1
07/10/19;0;886,3;15,2;30,8;23,5;18,9;60,8;36;8;1,8
08/10/19;0,8;885,9;15,5;31,1;23,9;19,2;62,6;29;9,8;2,2
09/10/19;2,2;886,6;15,7;30,9;23,1;18,3;67,5;32;9,1;2,7
10/10/19;0,4;886,1;13,3;31,2;24,4;19,5;55,1;25;8,8;2,5
11/10/19;0,6;887,6;13,3;28,5;22,9;17,7;57,5;31;12,5;3,3
12/10/19;0;887,5;11,1;30,9;25,2;19,1;44,3;24;9,7;2,7
13/10/19;0;886,4;6;32,6;25,6;16,8;31,1;14;8,2;2,6
14/10/19;0;886,3;5;32,1;25,2;18,3;28,8;14;8,6;2,5
15/10/19;0;886,7;5;33;25,6;16,4;28,9;13;8,1;2,4
16/10/19;0;886,8;6,7;32,7;26,8;21,6;28,4;20;9,3;2,9
17/10/19;0;887,3;8,9;32,2;26,4;20,8;33,9;24;9,9;2,5
18/10/19;0;887,2;8,9;32,7;26;18,3;35,8;21;9,4;2
19/10/19;0;886;6,8;33,6;26,3;17,8;32,3;16;7;1,6
20/10/19;0;884,2;10,1;32,6;26,6;20,1;36,9;22;9,2;2
21/10/19;0;884,8;15,5;27,6;22,5;19,7;66;44;8,1;2,2
22/10/19;7,2;884,8;16,3;28,8;22;17,6;71,9;41;11,1;2,1
23/10/19;0;885,5;17,2;29,9;21,3;18,6;78,7;38;6,8;1,8
24/10/19;2,4;886,5;16,9;27,3;21,5;17,5;76,2;51;6,1;1,8
25/10/19;0,2;886,8;15,2;30,9;23,9;18;61,4;31;6,8;1,9
26/10/19;0;887,3;15,5;31;22,8;17,5;66,3;36;12,2;2,4
27/10/19;1,6;887,3;15,3;28,4;23,2;19,2;63,5;34;8,8;1,8
28/10/19;0,6;886,5;13,2;31,8;24,8;17,9;52,9;25;9,4;2,2
29/10/19;1;885,6;12,5;30,7;24,5;18,2;50,5;26;8,8;2,3
30/10/19;0;885,7;13,9;31,9;23,7;20;56;27;8;2,5
31/10/19;5;886,4;12,3;32,6;24,7;17,4;51,2;20;8;2,2
01/11/19;0;886;11,3;34;25,5;18,2;45;18;7,5;1,8
02/11/19;0;885,8;14,3;32,6;24,3;19,4;55,3;28;8,9;2,7
03/11/19;6;885,2;15,1;30,3;23;16,2;64,4;33;10;3
04/11/19;0;885;16,5;30,2;22,2;18,7;72,2;38;17,8;1,8
05/11/19;11,4;886;15,9;29,2;23;18,9;66;36;5,6;1,4
06/11/19;1,4;886,3;16,6;30,3;23,2;17,8;68,8;41;8,6;2,2
07/11/19;19;885,4;17,5;27,8;21,9;15,7;77,5;42;18,9;1,7
08/11/19;4,4;884,1;17,1;30;23,6;16,9;68,9;45;9,5;1,7
09/11/19;0;884,5;13,9;32,5;25,7;20,6;52,5;25;9,1;2,9
10/11/19;0;885,5;14,7;32,4;25,1;18,6;55,4;21;7,4;1,7
11/11/19;0;884,6;13,5;33,4;25,1;18,1;52;25;6,7;1,6
12/11/19;0;883,9;12;33,3;26,7;20,5;43,5;21;9,6;2,5
13/11/19;0;884,8;9,4;31,5;26,7;21,7;34,2;26;10,1;2,9
14/11/19;0;885;15,2;30,1;24,8;19,5;56,3;34;8,8;1,8
15/11/19;0;884,1;15,8;30,8;24,3;19,1;60,4;34;10,2;2,4
16/11/19;0,2;882,6;16,4;29;22,6;18,2;70;43;8,8;1,9
17/11/19;0;883;17,1;27,6;21,3;18;78,2;48;13,5;1,9
18/11/19;80,8;886,4;17,5;24,1;20,3;17,2;84,6;63;10,6;2,2
19/11/19;3,6;887;17,5;28,1;21,4;18,5;80;46;10,3;1,9
20/11/19;2,4;887,1;16,6;26,7;20,2;17,7;81;50;9,6;2
21/11/19;11,2;885,7;16;26,1;20,1;16,2;78,5;51;8,5;2,4
22/11/19;8,4;885,6;16,7;27,3;20,5;17,8;80,4;46;13,3;1,4
23/11/19;2,2;886;17,4;27,2;20,8;17,4;82,2;49;16,1;1,8
24/11/19;23,8;885,6;17,5;28,2;21,2;16,6;80,6;48;8,9;1,6
25/11/19;1;885,4;17,5;27,2;20,3;17,6;85,3;49;6,8;1,3
26/11/19;25,6;885,2;17,8;27,6;22,3;17,5;77,3;51;9,1;2
27/11/19;6,2;885,6;18,3;26,6;21,9;19,4;80,7;57;10,1;2,6
28/11/19;0;885,2;18,4;27;22,3;20;79,6;58;16,6;2,4
29/11/19;0,2;884,8;17,1;29,9;23;18,4;72,2;44;11,6;2,6
30/11/19;0,2;886;18,7;27;21,2;19,6;86;58;10,4;1,1
01/12/19;3,2;886,7;17,7;29,3;22,1;18,5;77,6;46;8,5;1,4
02/12/19;1,8;885,6;17,2;28,4;22,9;19;72,4;44;7,9;2,1
03/12/19;0,2;884,9;18,1;27,1;21,5;19,4;82;57;9,2;1,7
04/12/19;19,6;885,6;18,6;29,6;21,6;18,9;84,6;45;7,8;1,5
05/12/19;9,2;886;18,4;29,6;22,4;18,9;79,8;46;10,2;2,3
06/12/19;19;885,8;18,1;28,9;21,6;19;82,5;45;11,5;2
07/12/19;68,4;885,6;18,7;25,9;21,2;19,1;86;64;8,3;1,8
08/12/19;0,2;885,3;17,4;27,1;20,9;18,8;81,6;53;7,2;1,5
09/12/19;11,6;885,6;17,9;28,3;22,1;19,1;78,8;47;6,6;2,2
10/12/19;34,2;886,2;18;27;21;18,4;84,3;50;7,8;1,7
11/12/19;27,8;885,1;18,1;26,7;22,1;19,1;79;57;7,9;1,5
12/12/19;0;884,4;17,7;28;22,4;18,2;76,5;50;6,9;1,5
13/12/19;0;885;17,9;28,3;23,1;18,8;74,5;42;8,4;2,1
14/12/19;29;887,4;17,5;28,2;22,7;16,4;74,6;46;17,5;3
15/12/19;0;887,5;16;28,7;23,6;18,7;63,1;45;10,5;3,2
16/12/19;0;886,2;14,5;29,7;24,2;19,2;56,3;32;8,8;2,8
17/12/19;0;885,2;13,8;29,7;23,3;16,4;57,7;34;7,6;1,6
18/12/19;0;885,7;16,8;29;22,1;17,3;73,6;43;8,1;2
19/12/19;22,4;887,3;17,9;25,1;20,8;18,5;84,1;61;7,9;1,8
20/12/19;1;886,5;17,3;28,4;23,2;18,5;71,3;44;10;2,6
21/12/19;0;886;16,6;29,2;23,6;19,4;67,3;40;7,2;1,8
22/12/19;0;886;17,1;30,2;23,4;19,4;69,2;43;6,8;1,9
23/12/19;0;886,5;16,6;29,2;22,1;18,5;73,2;44;11,8;2,4
24/12/19;13,6;886,1;16,9;25,6;20,5;16,8;80,2;57;7,1;1,8
25/12/19;1,6;886,3;16,9;26,8;21,7;18,3;75;45;7,1;1,8
26/12/19;0;887,2;17,6;28,6;22,8;18,7;74,1;48;7,6;1,6
27/12/19;0;887;17;28,5;23,8;19,6;67,7;43;9,7;2,9
28/12/19;0,2;886,4;15,4;29;23,9;19,3;60,5;32;8,9;3
29/12/19;0;885,4;15,2;29,8;24,2;18,4;59,5;34;7,8;2,5
30/12/19;0;884;15,1;29,1;24;18,4;58,7;38;8,1;2,2
31/12/19;0;884,2;16,9;27,1;21,4;17,7;77,3;48;9,5;1,5
01/01/20;8,6;884,4;17,7;25,2;21,2;18,6;80,9;56;8,9;1,6
02/01/20;0,2;884,5;18,1;27,1;21,9;19,1;80;54;8;2,8
03/01/20;31,4;885;18,1;27,6;21,4;18,3;82,7;55;10,8;2,6
04/01/20;5,2;884,3;18,5;25,2;20,3;18,8;89,7;65;13;3,4
05/01/20;61,4;884,2;18;23;19,1;17,4;93,4;79;9;2,1
06/01/20;11,4;885,3;18;25,6;20,9;17,8;84,2;63;12,9;3,7
07/01/20;0;886,5;18,1;27,8;22,2;18,9;79;56;8,4;2,9
08/01/20;3;886,5;18,7;27,3;22,4;19,4;80,6;54;6,4;1,7
09/01/20;0;886,9;18,4;27,2;21,2;18,1;84,7;59;12,6;1,5
10/01/20;12,2;886,3;17,9;29,9;22,9;17,8;76,1;43;7;1,9
11/01/20;0,6;885,9;16,5;29,9;24,5;18,6;65,2;29;8,2;1,9
12/01/20;0;886,7;14,6;31,3;24,1;17,1;59,8;26;6,7;1,3
13/01/20;0;886,7;14,4;31;24,5;17,9;57,2;27;8;1,7
14/01/20;0;886,5;16;30,9;25;18,9;60,7;29;8,1;1,9
15/01/20;0;886;15,9;30,9;25;18,7;59,5;31;7,5;2
16/01/20;0;887,6;16,2;30,9;25,5;20,5;58,1;35;7,7;2
17/01/20;0;888;16,8;29,6;23,9;19,4;65,6;45;9,4;2
18/01/20;1,6;888,2;18;26,7;21,7;18,1;80,1;62;8,8;2
19/01/20;0;886,8;17,6;30,7;23,8;17,9;70,3;40;9,3;1,9
20/01/20;4,8;885,3;18,6;29,6;23,3;19,4;76,6;43;7,3;1,8
21/01/20;9,2;883,4;18,9;27,7;21,9;19,9;83,7;57;12,3;2,6
22/01/20;0,6;882,8;18,5;24,1;20,4;19,4;89,3;72;9,2;3
23/01/20;8,4;882,2;18,6;25;20,5;18,8;88,8;68;10,7;3,6
24/01/20;10,2;882,2;18,8;23,7;20,1;19;92,3;74;15,3;4,4
25/01/20;30;884,4;18,6;22,9;20;18,8;92,2;77;12,6;4
26/01/20;52;885,5;18,8;25,1;20,2;18,6;91,8;72;9,4;2,4
27/01/20;56;885,9;18,6;27,3;20,9;18,6;88;57;11,6;2,4
28/01/20;8,6;886,9;18;26,3;20,8;18,4;85,3;59;11,1;3,2
29/01/20;4;888;17,2;27,8;22,3;18,3;75,1;45;8,1;1,9
30/01/20;0;888,7;17,5;30,5;22,9;18,4;74,4;43;6,7;1,4
31/01/20;0;888,3;16,9;30,4;24,1;18,7;67;36;7,3;1,9
01/02/20;0;888;15,8;30,4;23,8;17,5;64,4;32;6,9;1,5
02/02/20;0;887,3;16,9;30;24,2;19;66,5;38;7,5;2
03/02/20;0;887;17,2;30,3;23,7;17,9;69,4;36;10,1;2,1
04/02/20;23;887,4;17,4;27,7;21,6;18,5;78,6;51;13,4;2,2
05/02/20;0;887;17,1;29,4;22,3;17,6;74,5;43;7,1;1,7
06/02/20;13,6;886,9;18,2;25,5;20,4;18,5;88,2;62;7,1;1,8
07/02/20;37,4;885,2;17,3;21,1;18,8;16,6;91,5;81;12,4;3,6
08/02/20;22,2;885,5;17,5;20,9;18,6;17,6;93,7;86;10;3,2
09/02/20;12,6;888;17;22,1;19,1;16,8;88;73;12;4,1
10/02/20;3,6;889,1;16,9;29,3;21,1;17,6;79;40;10,6;2,7
11/02/20;2;887,9;18,1;28,7;21,9;18,3;80,2;48;10;1,2
12/02/20;4;886,7;18,4;26,2;21,7;18,5;82,1;62;8,3;1,8
13/02/20;2,2;886,9;18;28,2;21,5;18,4;81,9;45;8,3;1,9
14/02/20;1,8;886,9;18,5;28,6;22;18,7;81,5;48;4,6;1,3
15/02/20;4;886,7;18,1;28,5;21,9;17,1;80,2;50;8,3;1,7
16/02/20;1,4;886,6;18,3;29,6;22,6;18,5;77,9;47;9,5;1,7
17/02/20;0;886,5;17,9;28,9;23,3;19,5;73,6;42;9,3;2,2
18/02/20;0;886,9;16,8;27,7;23,4;19,3;68,1;46;7,7;1,9
19/02/20;0;885,3;17,7;28,4;23,1;19,8;72,9;48;8,8;1,8
20/02/20;4,4;885,2;18,4;28,5;22,3;18,8;80,4;48;8,8;2
21/02/20;18,8;886,3;17,7;28,6;22,2;16,7;77,5;47;10,9;2
22/02/20;0,2;887,3;18,3;27,3;22,4;18,4;78,3;54;10,7;1,2
23/02/20;3,6;887,9;18,4;26,3;21,8;19;82,1;52;6,5;1,5
24/02/20;2;887,4;18,5;25,8;20,5;18,7;88,5;62;8,3;1,3
25/02/20;19;887,3;18,4;27;21,2;18,5;84,9;56;8,1;1,6
26/02/20;1,6;886,4;18,6;27,5;21,2;18,6;86,1;57;12,9;1,6
27/02/20;1;885,7;17,7;29,6;22,8;17,3;75;45;10,4;2,2
28/02/20;0;887,5;19;27,4;21,4;20;86,4;59;10,2;1,4
29/02/20;10,6;888,4;18,2;24,3;20,3;17,2;88,5;69;6,3;1,4
01/03/20;5,2;887,2;18,2;26,5;21,1;17,1;84,2;52;9;1,4
02/03/20;3;885,5;18,7;26,9;21,4;19,7;85,5;58;7,5;1,8
03/03/20;36;885,5;18,1;27,1;21,6;17,9;82;56;7,6;2
04/03/20;0;886,7;18,1;28,2;22,1;17,9;79;52;8;2
05/03/20;0;887,3;18,6;26,3;21,3;19,3;85,5;60;7,6;1,6
06/03/20;40,4;887;18,1;21,6;19,3;17,4;92,8;83;7,8;2,1
07/03/20;10,6;885,5;18,3;25,4;20,3;18,2;88,6;67;6,5;1,7
08/03/20;7,4;885,7;17,9;27,2;21,6;18,1;81,2;50;7,8;1,6
09/03/20;20,4;887,2;18,1;25,6;21,9;18,8;80,2;57;10,8;1,8
10/03/20;0;887,1;18;28;22,9;19,4;75;51;8,4;2,8
11/03/20;0;886;17,7;27,6;22,4;19,3;76;48;8,2;2,5
12/03/20;0;886,7;18,2;26,8;21,9;19,5;80,2;58;9,2;2,1
13/03/20;0;887,1;17,7;27,4;22,6;19,2;74,9;54;9,2;2,7
14/03/20;0;887,5;17,3;28,2;23;19,7;71,5;50;8,2;3
15/03/20;0;887,7;16,5;27,6;22,6;19,7;69,8;43;9,3;2,9
16/03/20;0;887,7;14,7;27,5;21,4;15,4;67,8;41;8,5;1,5
17/03/20;0;887,5;16,3;28,6;21,8;16,3;72,8;45;6,9;1,4
18/03/20;0;887;16,4;30,2;23,7;18,2;67,4;33;6,7;1,2
19/03/20;0;885,5;17,9;29,5;23,1;18,1;74,3;44;7,3;1,5
20/03/20;42,2;884,7;18,1;27,3;21,5;18,1;81,8;58;9,9;2,7
21/03/20;0,2;885,4;18,4;26,1;21,3;19;84,1;59;8,9;2,9
22/03/20;13,2;886,9;18,6;27,2;21,4;18,5;85,6;55;10,4;2,1
23/03/20;8,2;887,4;19,2;26,3;21,5;19,3;87,3;65;6;1,4
24/03/20;14,8;886,9;18,5;23,6;19,9;18,5;91,8;69;7,9;2,5
25/03/20;14,4;886,1;18,1;25,3;19,7;18;90,8;66;9,9;2,5
26/03/20;35,4;885,7;18,1;25,1;19,5;18,2;92,1;65;7,4;2,3
27/03/20;19,4;885,7;18,3;24,8;20,6;18,5;86,9;67;7,3;2,5
28/03/20;5,6;887,8;18,1;25,2;20,7;19,4;85,5;64;10,4;2,1
29/03/20;11,6;888,7;17,6;27,3;22,2;18;76,9;46;9,3;2,7
30/03/20;0;887,8;16,6;28,3;22,9;19,1;69,7;41;7,7;2,7
31/03/20;0;886,6;15,8;28,3;22,9;16,1;66,3;39;7,8;2,2
01/04/20;0;886,9;16,1;29,4;23,6;17,3;64,5;39;6,6;1,8
02/04/20;0;888;16,8;29,9;24,1;19,1;65,2;37;7,8;1,9
03/04/20;0;886,3;17,6;30,1;24;18,9;69,3;40;8,6;2,1
04/04/20;0;885,8;17,6;30,3;23,8;18,8;70,9;36;7,2;2
05/04/20;0;887,3;18,9;29,8;23,3;19,5;77,9;48;8,5;1,5
06/04/20;6,4;888,1;19,4;29,1;22,9;19,6;81,6;54;8;1,5
07/04/20;4,2;887,8;18,9;28,2;21,8;18,4;84,9;52;9,5;1,2
08/04/20;1,8;886,9;18,9;26,8;21,3;18,7;86,8;62;7,8;1,5
09/04/20;17,8;886;18,3;27,4;21,5;18,1;83,2;54;9,3;1,5
10/04/20;24,6;886,1;17;29,6;22,9;18,3;72;38;8,6;1,5
11/04/20;1,2;886,5;17,1;28;22,3;17;74,5;47;6,8;1,3
12/04/20;0;887,5;17,6;28,5;22,1;17,7;77,8;41;6,4;1,4
13/04/20;4,2;887,2;18,2;27,6;22,2;18,4;79,8;51;7,4;1,9
14/04/20;0;886,1;17;26,8;21,1;18,6;78,4;52;9,5;2,4
15/04/20;0;886,5;17;22,5;19,3;17,4;86,6;70;6,6;1,9
16/04/20;33,6;889,3;18;21,6;19,2;18,1;93;81;7,6;2,5
17/04/20;5,8;889,7;18,3;26;21,1;18,4;84,4;60;7,3;2,8
18/04/20;8,2;889,8;18,3;24,8;20,9;18,6;86,2;64;7,3;2
19/04/20;0;889,6;17,9;25,9;21,1;18,9;82,7;60;7,5;2,8
20/04/20;0;889,1;17,7;24,4;20,5;19;84,1;64;7,2;2,6
21/04/20;2,2;888,5;17,8;24,2;19,9;17,9;88;72;6,5;2,1
22/04/20;9,2;887,7;18,1;23,5;19,6;18,1;90,8;72;7,7;1,6
23/04/20;26,6;887,2;18,4;23,9;19,9;18,5;90,9;71;7,6;2
24/04/20;34;888,3;17,9;25,1;20,7;18,7;84,7;62;8,5;2,5
25/04/20;0;889,7;16;24,9;20,4;16,9;77;55;9,9;3,3
26/04/20;0;890,2;14,6;24,8;19,5;14,1;74,2;50;8,4;2,6
27/04/20;0;890,5;14,7;25,3;20,1;16,1;73;47;9,1;3,1
28/04/20;0;890,4;14;24,7;19,7;15,6;71;49;8,2;2,7
29/04/20;0;890,5;13,4;25,1;19,5;13,1;70,3;41;6,8;1,9
